source,target,type,weight,line
app.services.study.context_manager,app.services.study.context_manager.needs_compaction,defines,2,104
app.services.study.context_manager,app.services.study.context_manager.set_available_lessons,defines,1,421
app.services.study.context_manager,app.services.study.context_manager.to_prompt_context,defines,2,403
app.services.study.context_manager,app.services.study.context_manager.token_count,defines,1,100
app.services.study.context_manager,app.services.study.context_manager.update_lesson,defines,1,291
app.services.study.context_manager,app.services.study.context_manager.update_sandpack,defines,1,304
app.services.study.context_manager,app.services.study.context_manager.user_id,defines,1,83
app.services.study.context_manager,app.services.study.models.CourseProgressSummary,calls,1,140
app.services.study.context_manager,app.services.study.models.ExerciseInfo,calls,1,242
app.services.study.context_manager,app.services.study.models.LessonContent,calls,1,254
app.services.study.context_manager,app.services.study.models.LessonSummary,calls,1,202
app.services.study.context_manager,app.services.study.models.StudentMemorySummary,calls,1,179
app.services.study.context_manager,app.services.study.models.StudyContext,calls,1,138
app.services.study.context_manager,app.services.study.models.StudyMessage,calls,1,222
app.services.study.context_manager,app.services.study.models.to_prompt_context,calls,1,407
app.services.study.context_manager,app.services.study.stream_metadata_store.get,calls,1,48
app.services.study.context_manager,app.skills.registry.get,calls,1,48
app.services.study.context_manager,app.skills.runtime.get,calls,1,48
app.services.study.course_helpers,app.services.config_client.get,calls,1,128
app.services.study.course_helpers,app.services.config_client.set,calls,1,202
app.services.study.course_helpers,app.services.llm.base.get,calls,1,128
app.services.study.course_helpers,app.services.redis_client.get,calls,1,128
app.services.study.course_helpers,app.services.redis_client.set,calls,1,202
app.services.study.course_helpers,app.services.study.course_helpers._build_available_lessons,defines,1,179
app.services.study.course_helpers,app.services.study.course_helpers._find_lesson_index,defines,1,145
app.services.study.course_helpers,app.services.study.course_helpers._find_module_index,defines,1,135
app.services.study.course_helpers,app.services.study.course_helpers._is_exercise_passed,defines,1,161
app.services.study.course_helpers,app.services.study.course_helpers._is_module_complete,defines,1,126
app.services.study.course_helpers,app.services.study.course_helpers._normalize_initial_kickoff_message,defines,1,89
app.services.study.course_helpers,app.services.study.course_helpers._normalize_navigation_message,defines,1,48
app.services.study.course_helpers,app.services.study.models.NavigableLesson,calls,1,230
app.services.study.course_helpers,app.services.study.session_cache.get_context_manager,calls,1,166
app.services.study.course_helpers,app.services.study.stream_metadata_store.get,calls,1,128
app.services.study.course_helpers,app.services.study.stream_metadata_store.set,calls,1,202
app.services.study.course_helpers,app.services.v3.source_normalizer.normalize,calls,1,64
app.services.study.course_helpers,app.skills.registry.get,calls,1,128
app.services.study.course_helpers,app.skills.runtime.get,calls,1,128
app.services.study.course_repository,app.agents.base.execute,calls,1,309
app.services.study.course_repository,app.agents.pipeline.execute,calls,1,309
app.services.study.course_repository,app.agents.stages.lesson_agents.execute,calls,1,309
app.services.study.course_repository,app.agents.stages.outline_agents.execute,calls,1,309
app.services.study.course_repository,app.jobs.generate_course_job.execute,calls,1,309
app.services.study.course_repository,app.jobs.regenerate_module_job.execute,calls,1,309
app.services.study.course_repository,app.lua_scripts.execute,calls,1,309
app.services.study.course_repository,app.services.config_client.get,calls,1,31
app.services.study.course_repository,app.services.database.execute,calls,1,309
app.services.study.course_repository,app.services.llm.base.get,calls,1,31
app.services.study.course_repository,app.services.redis_client.execute,calls,1,309
app.services.study.course_repository,app.services.redis_client.get,calls,1,31
app.services.study.course_repository,app.services.repositories.base.execute,calls,1,309
app.services.study.course_repository,app.services.study.course_repository._extract_exercises_from_structured_data,defines,2,21
app.services.study.course_repository,app.services.study.course_repository._get_or_create_session,defines,1,177
app.services.study.course_repository,app.services.study.course_repository._insert_chat_message,defines,1,611
app.services.study.course_repository,app.services.study.course_repository._load_course_for_session,defines,1,694
app.services.study.course_repository,app.services.study.course_repository._load_course_with_structure,defines,2,49
app.services.study.course_repository,app.services.study.course_repository._load_lesson_content,defines,1,426
app.services.study.course_repository,app.services.study.course_repository._load_lesson_messages,defines,1,650
app.services.study.course_repository,app.services.study.course_repository._load_progress_data,defines,2,362
app.services.study.course_repository,app.services.study.course_repository._load_progress_for_session,defines,1,717
app.services.study.course_repository,app.services.study.course_repository._load_student_memory,defines,1,284
app.services.study.course_repository,app.services.study.course_repository._save_progress_data,defines,1,743
app.services.study.course_repository,app.services.study.course_repository._save_progress_data_v2,defines,1,768
app.services.study.course_repository,app.services.study.course_repository._save_session_state,defines,1,536
app.services.study.course_repository,app.services.study.course_repository._sync_enrollment_completed_count,defines,1,821
app.services.study.course_repository,app.services.study.course_repository._update_session_timestamp,defines,1,518
app.services.study.course_repository,app.services.study.course_repository._update_student_course_memory_after_interaction,defines,1,905
app.services.study.course_repository,app.services.study.course_repository._upsert_progress_rows,defines,2,790
app.services.study.course_repository,app.services.study.lesson_contract.is_lesson_contract,calls,1,30
app.services.study.course_repository,app.services.study.stream_metadata_store.get,calls,1,31
app.services.study.course_repository,app.skills.base.execute,calls,1,309
app.services.study.course_repository,app.skills.executor.execute,calls,1,309
